id,name,tile,cloud_cover,s3path,quantity
12fb3dc6-6c92-5a32-afac-24c9bb84caeb,S2B_MSIL1C_20211129T110319_N0500_R094_T31UET_20230106T125658.SAFE,T31UET,18.7692646069566,/eodata/Sentinel-2/MSI/L1C_N0500/2021/11/29/S2B_MSIL1C_20211129T110319_N0500_R094_T31UET_20230106T125658.SAFE,chlorophyll_a
83950f63-9308-4d5c-9bae-c66b8f49d19d,S2B_MSIL1C_20230123T110249_N0510_R094_T31UET_20240812T124613.SAFE,T31UET,54.4895424083889,/eodata/Sentinel-2/MSI/L1C_N0500/2023/01/23/S2B_MSIL1C_20230123T110249_N0510_R094_T31UET_20240812T124613.SAFE,chlorophyll_a
8748303e-d84a-4da1-ae3b-37862c84e36c,S2B_MSIL1C_20230130T105209_N0510_R051_T31UES_20240811T012732.SAFE,T31UES,5.03905760100331,/eodata/Sentinel-2/MSI/L1C_N0500/2023/01/30/S2B_MSIL1C_20230130T105209_N0510_R051_T31UES_20240811T012732.SAFE,chlorophyll_a
39c8d32e-4a4b-4bcd-8f51-54a23c7279cd,S2B_MSIL1C_20230130T105209_N0510_R051_T31UET_20240811T012732.SAFE,T31UET,12.5451342231778,/eodata/Sentinel-2/MSI/L1C_N0500/2023/01/30/S2B_MSIL1C_20230130T105209_N0510_R051_T31UET_20240811T012732.SAFE,chlorophyll_a
f4ab90d3-f040-41b9-8fb2-aaf7153c242b,S2B_MSIL1C_20230619T104629_N0510_R051_T31UES_20240926T185844.SAFE,T31UES,56.8954283496073,/eodata/Sentinel-2/MSI/L1C_N0500/2023/06/19/S2B_MSIL1C_20230619T104629_N0510_R051_T31UES_20240926T185844.SAFE,chlorophyll_a
5c8be57a-21ea-4b14-92c1-71faa63c25f1,S2B_MSIL1C_20230821T105629_N0510_R094_T31UET_20241024T073200.SAFE,T31UET,0.253435242480098,/eodata/Sentinel-2/MSI/L1C_N0500/2023/08/21/S2B_MSIL1C_20230821T105629_N0510_R094_T31UET_20241024T073200.SAFE,chlorophyll_a
c3450310-c944-4398-930c-630406d076a9,S2B_MSIL1C_20240325T104639_N0510_R051_T31UES_20240325T131417.SAFE,T31UES,12.029920272328,/eodata/Sentinel-2/MSI/L1C/2024/03/25/S2B_MSIL1C_20240325T104639_N0510_R051_T31UES_20240325T131417.SAFE,chlorophyll_a
81c3c0d0-f52f-44ff-b1ef-ca4a10cd9ea5,S2B_MSIL1C_20240325T104639_N0510_R051_T31UET_20240325T131417.SAFE,T31UET,12.553853504136,/eodata/Sentinel-2/MSI/L1C/2024/03/25/S2B_MSIL1C_20240325T104639_N0510_R051_T31UET_20240325T131417.SAFE,chlorophyll_a
0acdcaeb-bf2b-4eb8-bd5d-a1ae459d7cc6,S2B_MSIL1C_20240805T105619_N0511_R094_T31UET_20240805T133904.SAFE,T31UET,2.505899778183,/eodata/Sentinel-2/MSI/L1C/2024/08/05/S2B_MSIL1C_20240805T105619_N0511_R094_T31UET_20240805T133904.SAFE,secchi_depth
68d445a9-42b8-48ce-8466-c54561801c0d,S2B_MSIL1C_20250109T105329_N0511_R051_T31UES_20250109T124435.SAFE,T31UES,34.889456239362,/eodata/Sentinel-2/MSI/L1C/2025/01/09/S2B_MSIL1C_20250109T105329_N0511_R051_T31UES_20250109T124435.SAFE,chlorophyll_a
6dce18f0-ab7e-4a45-aecc-ab6b4aa47398,S2B_MSIL1C_20250109T105329_N0511_R051_T31UET_20250109T124435.SAFE,T31UET,52.016632327033,/eodata/Sentinel-2/MSI/L1C/2025/01/09/S2B_MSIL1C_20250109T105329_N0511_R051_T31UET_20250109T124435.SAFE,chlorophyll_a
5d2105ce-b66b-4bdb-89e6-531286b9e338,S2B_MSIL1C_20260414T104619_N0512_R051_T31UET_20260414T130213.SAFE,T31UET,4.045029711248,/eodata/Sentinel-2/MSI/L1C/2026/04/14/S2B_MSIL1C_20260414T104619_N0512_R051_T31UET_20260414T130213.SAFE,chlorophyll_a
07587349-64a7-46f9-974f-6a91919f4480,S2B_MSIL1C_20260527T105619_N0512_R094_T31UET_20260527T131046.SAFE,T31UET,8.295657029234,/eodata/Sentinel-2/MSI/L1C/2026/05/27/S2B_MSIL1C_20260527T105619_N0512_R094_T31UET_20260527T131046.SAFE,secchi_depth
078e1dc4-bb9e-4d76-b624-f3a8ed54f2b6,S2C_MSIL1C_20250127T110351_N0511_R094_T31UES_20250127T125928.SAFE,T31UES,6.588267143381,/eodata/Sentinel-2/MSI/L1C/2025/01/27/S2C_MSIL1C_20250127T110351_N0511_R094_T31UES_20250127T125928.SAFE,secchi_depth
d13d508a-1314-4b56-b975-687c0fa7a827,S2C_MSIL1C_20250127T110351_N0511_R094_T31UET_20250127T125928.SAFE,T31UET,41.810766092658,/eodata/Sentinel-2/MSI/L1C/2025/01/27/S2C_MSIL1C_20250127T110351_N0511_R094_T31UET_20250127T125928.SAFE,secchi_depth
0331ebd9-06b0-4046-b4e2-4e1230d87518,S2C_MSIL1C_20250325T104721_N0511_R051_T31UES_20250325T143007.SAFE,T31UES,38.679536564245,/eodata/Sentinel-2/MSI/L1C/2025/03/25/S2C_MSIL1C_20250325T104721_N0511_R051_T31UES_20250325T143007.SAFE,chlorophyll_a
81e66931-d447-4efb-abe9-a570d8d3b515,S2C_MSIL1C_20250325T104721_N0511_R051_T31UET_20250325T143007.SAFE,T31UET,41.877123831706,/eodata/Sentinel-2/MSI/L1C/2025/03/25/S2C_MSIL1C_20250325T104721_N0511_R051_T31UET_20250325T143007.SAFE,chlorophyll_a
b41b64e8-dc8c-4cf1-868c-3ce80b1bbd4e,S2C_MSIL1C_20251203T110441_N0511_R094_T31UES_20251203T125919.SAFE,T31UES,3.03513382532,/eodata/Sentinel-2/MSI/L1C/2025/12/03/S2C_MSIL1C_20251203T110441_N0511_R094_T31UES_20251203T125919.SAFE,chlorophyll_a
9c2b9668-104e-4a13-aa32-935267f04010,S2C_MSIL1C_20251203T110441_N0511_R094_T31UET_20251203T125919.SAFE,T31UET,2.474165637928,/eodata/Sentinel-2/MSI/L1C/2025/12/03/S2C_MSIL1C_20251203T110441_N0511_R094_T31UET_20251203T125919.SAFE,chlorophyll_a
